data_trimestre;trimestre;canal_acesso;tipo_transacao;detalhe_caixa_eletronico;qtd_transacoes;valor_transacoes
2025-09-30;3;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;325838205;1463880704680.38
2025-09-30;3;Posto de Atendimento Cooperativo;Pix;Não aplicável;170;26815846.42
2025-09-30;3;Site do Banco (Internet Banking);Pix;Não aplicável;298175447;2410736937987.37
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;3943740;1139768656.41
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;13662847786;0.00
2025-09-30;3;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;887066;25424466112.62
2025-09-30;3;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);28079;41404317.87
2025-09-30;3;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);2582;6204.50
2025-09-30;3;Agências;Consulta Saldo/Extrato;Não aplicável;113790514;0.00
2025-09-30;3;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);13539;0.00
2025-09-30;3;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;103708686;101737520343.93
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;373690897;822162402161.76
2025-09-30;3;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);7744753;5577889138.47
2025-09-30;3;Correspondentes no País;Depósito;Não aplicável;86577686;68719165809.92
2025-09-30;3;Correspondentes no País;Pix;Não aplicável;8;105.88
2025-09-30;3;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;126810941;0.00
2025-09-30;3;Correspondentes no País;Saque;Não aplicável;97853145;66484309357.31
2025-09-30;3;Agências;Empréstimos e Financiamentos;Não aplicável;176882427;524883193093.29
2025-09-30;3;Centrais de Atendimento;Outras não Financeiras;Não aplicável;11536635;0.00
2025-09-30;3;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;58444829;71657760202.30
2025-09-30;3;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;6097710;3953258084.78
2025-09-30;3;Agências;Outras Financeiras;Não aplicável;266559125;3194983903290.85
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;27551844441;0.00
2025-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);197199948;72797700642.44
2025-12-31;4;Agências;Empréstimos e Financiamentos;Não aplicável;158051271;537722228905.07
2025-12-31;4;Agências;Saque;Não aplicável;27185902;175060210742.96
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;4406742;1319342114.63
2025-12-31;4;Agências;Boletos e Convênios;Não aplicável;15182495;112198700725.64
2025-12-31;4;Posto de Atendimento Cooperativo;Depósito;Não aplicável;39191167;24990101922.72
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;419578659;928230060304.33
2025-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1130306;11211696309.84
2025-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;25381845;30152716149.13
2025-12-31;4;Centrais de Atendimento;Outras não Financeiras;Não aplicável;11654404;0.00
2025-12-31;4;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;59127600;74090283344.86
2025-12-31;4;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;213615251;7380126237124.23
2025-12-31;4;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;62;24273.77
2025-12-31;4;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1112340076;0.00
2025-12-31;4;Centrais de Atendimento;Boletos e Convênios;Não aplicável;9649;10599869.42
2025-12-31;4;Correspondentes no País;Pix;Não aplicável;84;1200.07
2025-12-31;4;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;270545;275993607.20
2025-12-31;4;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;480660;1384444809.70
2025-12-31;4;Agências;Depósito;Não aplicável;24084074;2499327680981.69
2025-12-31;4;Agências;Pix;Não aplicável;196822683;46791662187.39
2025-12-31;4;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;2291;20201657.71
2025-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);8176132;5975378773.96
2025-12-31;4;Agências;Outras não Financeiras;Não aplicável;36238564;0.00
2025-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;127453888;0.00
2025-12-31;4;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;405303;11842274296.02
2025-12-31;4;Correspondentes no País;Outras Financeiras;Não aplicável;491581;897755148.36
2025-12-31;4;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;940133;23097434807.11
2025-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);31334;50865585.19
2025-12-31;4;Agências;Outras Financeiras;Não aplicável;301006484;4507327725731.62
2025-12-31;4;Centrais de Atendimento;Pix;Não aplicável;224;213879.95
2025-12-31;4;Posto de Atendimento Cooperativo;Pix;Não aplicável;105;28381318.38
2025-12-31;4;Centrais de Atendimento;Outras Financeiras;Não aplicável;146048;115037582562.61
2025-12-31;4;Correspondentes no País;Outras não Financeiras;Não aplicável;625829;0.00
2025-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;1967641;3314190725.70
2025-12-31;4;Correspondentes no País;Boletos e Convênios;Não aplicável;198740554;83279531999.54
2025-12-31;4;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);67123;112076349.18
2025-12-31;4;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;330145;27450370053.03
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;10880478418;0.00
2025-12-31;4;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;323484096;1581344905830.92
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;164037102;124782481723.22
2025-12-31;4;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;46374;2389036529.92
2025-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;55043663;39304704194.52
2025-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;403513;19369666994.53
2025-12-31;4;Agências;Consulta Saldo/Extrato;Não aplicável;95709391;0.00
2025-12-31;4;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6311942;2452698254.65
2025-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;7143988;18180280593.08
2025-12-31;4;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;115504842;112617040923.50
2025-12-31;4;Agências;Ordem de Transferência de Crédito;Não aplicável;59720803;3598177934539.72
2025-12-31;4;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;40085067;107689209494.41
2025-12-31;4;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;728928854;1872275125806.86
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;850383371;796468136482.24
2025-12-31;4;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1322726475;0.00
2025-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;13001389;11178109589.44
2025-12-31;4;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;13588925;0.00
2025-12-31;4;Posto de Atendimento Cooperativo;Saque;Não aplicável;98655425;25257692894.61
2025-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;57172067;0.00
2025-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);168733;62852373.48
2025-12-31;4;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1699644;704628179.80
2025-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;127775551;0.00
2025-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;2277184;0.00
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;346655957;525535122407.97
2025-12-31;4;Site do Banco (Internet Banking);Pix;Não aplicável;316556706;2586926919570.88
2025-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);71165560;0.00
2025-12-31;4;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;19819750974;4738327920764.50
2025-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;168639318;124849124510.75
2025-12-31;4;Correspondentes no País;Saque;Não aplicável;96475255;66188781324.49
2025-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);12110;0.00
2025-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;5484383;3689139092.67
2025-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;63377962;63732263118.18
2025-12-31;4;Correspondentes no País;Depósito;Não aplicável;85740854;70969048263.91
2025-12-31;4;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;9939078;0.00
2025-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);1590;5954.00
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;3688762;1206178015.26
2026-03-31;1;Correspondentes no País;Outras Financeiras;Não aplicável;512291;979272696.53
2026-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);26245;40596003.35
2026-03-31;1;Agências;Outras não Financeiras;Não aplicável;34245280;0.00
2026-03-31;1;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;39272;2761127849.77
2026-03-31;1;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;436416;11248992627.79
2026-03-31;1;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1104489128;0.00
2026-03-31;1;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;739;11688131.90
2026-03-31;1;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1384598280;0.00
2026-03-31;1;Correspondentes no País;Saque;Não aplicável;86917467;61615272415.52
2026-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;7474377;2392627314.92
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;416736685;792016594718.51
2026-03-31;1;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;295583;22443752285.19
2026-03-31;1;Correspondentes no País;Outras não Financeiras;Não aplicável;638878;0.00
2026-03-31;1;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;641737;20956019886.78
2026-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;149654464;114028398930.12
2026-03-31;1;Correspondentes no País;Boletos e Convênios;Não aplicável;196505356;82390684838.51
2026-03-31;1;Agências;Consulta Saldo/Extrato;Não aplicável;88234900;0.00
2026-03-31;1;Agências;Ordem de Transferência de Crédito;Não aplicável;53693070;4001592327001.47
2026-03-31;1;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;183578459;6699018480745.49
2026-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);10683;0.00
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;147456172;124914256409.66
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;28841930332;0.00
2026-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);179637061;67367783231.55
2026-03-31;1;Posto de Atendimento Cooperativo;Pix;Não aplicável;129;33517112.78
2026-03-31;1;Agências;Boletos e Convênios;Não aplicável;14292994;104861774045.10
2026-03-31;1;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;358322905;1366213528260.76
2026-03-31;1;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;9763990;0.00
2026-03-31;1;Agências;Empréstimos e Financiamentos;Não aplicável;144164941;453728806319.07
2026-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;237722;254169698.91
2026-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;47912921;34732059575.49
2026-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);8167601;5925933388.36
2026-03-31;1;Posto de Atendimento Cooperativo;Saque;Não aplicável;93925788;24351693631.23
2026-03-31;1;Centrais de Atendimento;Outras Financeiras;Não aplicável;127191;121025397605.29
2026-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;13445489;11689738533.80
2026-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);65740415;0.00
2026-03-31;1;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;52;21744.07
2026-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;122584239;0.00
2026-03-31;1;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;474836;3367141827.90
2026-03-31;1;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;662748890;1803392099630.80
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;8488410195;0.00
2026-03-31;1;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;56062789;69422645652.26
2026-03-31;1;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1645496;704366329.00
2026-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;1946475;0.00
2026-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;116471595;0.00
2026-03-31;1;Site do Banco (Internet Banking);Pix;Não aplicável;308464138;2479563940583.67
2026-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;1618718;2457142826.68
2026-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);1296;5759.00
2026-03-31;1;Agências;Depósito;Não aplicável;23696837;6866128080524.06
2026-03-31;1;Correspondentes no País;Depósito;Não aplicável;77718888;63550975093.38
2026-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);151618;57022729.66
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;19275666028;4450254839456.42
2026-03-31;1;Agências;Pix;Não aplicável;205975786;48834479295.64
2026-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;22902259;27246826456.59
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;301948701;419592112067.69
2026-03-31;1;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;12694455;0.00
2026-03-31;1;Centrais de Atendimento;Boletos e Convênios;Não aplicável;8874;8711104.03
2026-03-31;1;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;119866578;110844075502.81
2026-03-31;1;Agências;Outras Financeiras;Não aplicável;290277508;8327073039864.68
2026-03-31;1;Agências;Saque;Não aplicável;24416361;158085228227.27
2026-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;6328818;15767480070.38
2026-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;5114573;3551485665.31
2026-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;50058806;0.00
2026-03-31;1;Posto de Atendimento Cooperativo;Depósito;Não aplicável;36952032;22622820303.49
2026-03-31;1;Centrais de Atendimento;Outras não Financeiras;Não aplicável;14500399;0.00
2026-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;327765;15027747096.04
2026-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;59842036;60640702786.85
2026-03-31;1;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;839191450;826544950192.54
2026-03-31;1;Centrais de Atendimento;Pix;Não aplicável;135;91228.67
2026-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);65282;70165605.72
2026-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1006243;4923520221.59
2026-03-31;1;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;38444289;72233071863.22
