data_trimestre;trimestre;bandeira;funcao;categoria;modalidade;qtd_cartoes_emitidos;qtd_cartoes_ativos;qtd_transacoes_nacionais;valor_transacoes_nacionais;qtd_transacoes_internacionais;valor_transacoes_internacionais
2023-09-30;3;Elo;Pré-Pago;Básico Nacional;Puro;4465773;4582;23753;891640.04;7;426.19
2023-09-30;3;Elo;Crédito;Básico Nacional;Co-branded;653100;412571;2970838;478705840.69;0;0.00
2023-09-30;3;MasterCard;Crédito;Empresarial;Híbrido;40209;25026;454371;127505345.77;5936;2674334.15
2023-09-30;3;VISA;Crédito;Básico Nacional;Puro;8934684;7143538;190444017;17954445701.23;286442;46154732.07
2023-12-31;4;Elo;Débito;Empresarial;Puro;979821;417472;9631656;1296645105.55;0;0.00
2023-12-31;4;Elo;Crédito;Outros;Puro;280797;241542;13382907;3077030863.00;43361;23693270.18
2023-12-31;4;Elo;Crédito;Platinum;Puro;185787;120480;3470666;537781942.53;5369;1296761.01
2023-12-31;4;VISA;Pré-Pago;Intermediário;Puro;2078;8;16;232.71;0;0.00
2023-12-31;4;VISA;Débito;Básico Internacional;Híbrido;425465;35960;374034;16876200.65;0;0.00
2023-12-31;4;MasterCard;Crédito;Premium;Co-branded;411767;304893;13107458;3658507095.97;360581;201758821.35
2023-12-31;4;MasterCard;Crédito;Premium;Puro;5898164;4345910;355725408;69698903075.92;6653588;3451707789.27
2023-12-31;4;MasterCard;Débito;Platinum;Puro;847603;462387;15726196;1179884816.49;4496;2077769.39
2023-12-31;4;VISA;Crédito;Intermediário;Puro;22375753;12743812;336608018;40258163684.00;1067325;223936007.76
2023-12-31;4;MasterCard;Crédito;Intermediário;Híbrido;4685969;4250770;76453706;12597725486.04;51617;10825258.21
2023-12-31;4;VISA;Crédito;Platinum;Híbrido;483195;284159;11294286;2275800332.72;103568;41030365.35
2023-12-31;4;MasterCard;Débito;Básico Internacional;Co-branded;1285880;120209;4066350;168977312.16;0;0.00
2023-12-31;4;MasterCard;Crédito;Básico Nacional;Co-branded;11889454;191888;3341892;432067102.92;401;257077.09
2023-12-31;4;VISA;Débito;Premium;Puro;896271;498743;16838237;1608374823.02;604;130814.18
2023-12-31;4;MasterCard;Débito;Empresarial;Puro;1840152;431006;15493534;1033834993.12;26;22958.43
2023-12-31;4;American Express;Crédito;Corporativo;Puro;64609;46352;1199562;1053343512.22;91767;121483312.10
2023-12-31;4;MasterCard;Débito;Intermediário;Co-branded;21388302;7112478;158856125;4815671890.49;0;0.00
2023-12-31;4;VISA;Pré-Pago;Corporativo;Puro;1739585;176816;4793506;726991363.18;430532;116974060.31
2023-12-31;4;MasterCard;Débito;Outros;Puro;668638;230871;4991421;249266223.12;1358;490248.65
2023-12-31;4;Elo;Crédito;Intermediário;Puro;9185158;3329497;53316021;6227873743.66;22628;2891331.85
2023-12-31;4;Bandeira própria;Crédito;Intermediário;Puro;145799;32506;2380119;671299451.27;0;0.00
2023-12-31;4;American Express;Crédito;Premium;Co-branded;32535;26849;555946;125294783.49;10631;11815026.76
2023-12-31;4;Elo;Pré-Pago;Intermediário;Puro;16025929;197841;1178470;55350750.44;0;0.00
2023-12-31;4;VISA;Débito;Básico Internacional;Co-branded;27769;22439;594512;28137386.05;0;0.00
2023-12-31;4;MasterCard;Pré-Pago;Básico Nacional;Puro;2115975;135686;848492;30610646.20;4527;290999.80
2023-12-31;4;Outras;Débito;Básico Internacional;Puro;179380;138878;613575;46246867.92;0;0.00
2023-12-31;4;VISA;Débito;Básico Internacional;Puro;156658460;39773134;1041068188;67696639061.23;25710;5393564.01
2023-12-31;4;VISA;Crédito;Platinum;Puro;8797911;6423317;286739776;43355116860.49;2113393;709004034.51
2023-12-31;4;MasterCard;Pré-Pago;Intermediário;Puro;55774447;30670981;1339872030;48898934454.46;1;0.01
2023-12-31;4;Outras;Crédito;Básico Internacional;Puro;87830;73993;32764;17935912.35;7;5215.13
2023-12-31;4;Bandeira própria;Crédito;Outros;Co-branded;469031;57341;404942;95699022.98;0;0.00
2023-12-31;4;Elo;Crédito;Premium;Puro;232976;213394;7805451;1569975680.55;21127;10411781.61
2023-12-31;4;VISA;Débito;Básico Nacional;Puro;14298337;7976957;234485613;15178132354.49;6418;625016.22
2023-12-31;4;MasterCard;Crédito;Básico Nacional;Híbrido;11157465;2212838;39482641;4461019050.70;15964;2805710.20
2023-12-31;4;VISA;Pré-Pago;Outros;Puro;20743994;4120282;72753635;3579106698.15;83391;12060159.34
2023-12-31;4;MasterCard;Débito;Intermediário;Puro;63208977;40922006;936804615;50496205808.20;35814;7119469.76
2023-12-31;4;VISA;Crédito;Básico Nacional;Co-branded;6166690;399920;4224463;543236549.50;1257;117888.99
2023-12-31;4;VISA;Crédito;Intermediário;Híbrido;1244067;711755;18925539;3136034068.93;85435;23694048.57
2023-12-31;4;MasterCard;Crédito;Platinum;Co-branded;1076640;770466;25660085;4364960562.47;252954;85361453.81
2023-12-31;4;Hipercard;Crédito;Intermediário;Puro;399;16;80;10387.99;1;0.01
2023-12-31;4;MasterCard;Pré-Pago;Premium;Puro;307974;137493;4503548;298509967.80;0;0.00
2023-12-31;4;VISA;Crédito;Premium;Co-branded;294400;261529;21978027;5730868111.99;380851;205208684.11
2023-12-31;4;Outras;Débito;Outros;Puro;3355055;1547461;43038352;4196773421.63;0;0.00
2023-12-31;4;VISA;Débito;Intermediário;Puro;10324423;5291865;150259933;9039098725.27;1671;267612.89
2023-12-31;4;MasterCard;Débito;Platinum;Co-branded;113485;8572;205938;13482775.30;0;0.00
2023-12-31;4;MasterCard;Débito;Básico Internacional;Puro;39474953;12779674;521492871;34966513620.24;63179;15711000.59
2023-12-31;4;Elo;Crédito;Outros;Híbrido;16377;834;11424;431278.47;0;0.00
2023-12-31;4;Elo;Débito;Outros;Híbrido;118723;27087;376600;45293524.82;0;0.00
2023-12-31;4;Elo;Crédito;Básico Internacional;Puro;3368039;2118186;48368428;8467974259.31;66801;29240297.43
2023-12-31;4;American Express;Crédito;Platinum;Co-branded;18462;16129;404664;55060498.57;2168;808089.65
2023-12-31;4;VISA;Crédito;Básico Internacional;Híbrido;9075302;3626069;55046209;7197558625.91;126209;25354406.26
2023-12-31;4;VISA;Crédito;Básico Nacional;Puro;9237662;7163137;194829881;18595144217.49;278516;44897471.66
2023-12-31;4;MasterCard;Crédito;Platinum;Híbrido;367270;260476;6143435;1312523207.16;41812;15160297.58
2023-12-31;4;MasterCard;Débito;Básico Nacional;Puro;1597863;805445;14614217;1024941560.05;28;10244.13
2023-12-31;4;VISA;Débito;Outros;Puro;2819;458;21879;992905.61;0;0.00
2023-12-31;4;Elo;Pré-Pago;Premium;Puro;5657;0;929;60127.89;0;0.00
2023-12-31;4;VISA;Crédito;Outros;Puro;1964688;1018641;9442097;1962930591.32;136198;128952366.43
2023-12-31;4;MasterCard;Pré-Pago;Corporativo;Puro;3955375;1537702;33096372;1751329385.47;86762;1926987.51
2023-12-31;4;MasterCard;Crédito;Corporativo;Puro;274153;140968;5099115;2917820700.39;316835;335536623.58
2023-12-31;4;VISA;Crédito;Básico Nacional;Híbrido;7188295;3004817;21030620;2552712182.11;47;3013.10
2023-12-31;4;VISA;Pré-Pago;Empresarial;Puro;1007396;315415;3490051;210768082.00;6519;3147858.52
2023-12-31;4;Elo;Crédito;Intermediário;Co-branded;125;29;8;49.47;0;0.00
2023-12-31;4;MasterCard;Crédito;Intermediário;Co-branded;36419916;16081813;140341825;16817444443.13;238702;44947729.80
2023-12-31;4;MasterCard;Crédito;Platinum;Puro;18832918;13395632;515638334;64743506879.36;3557934;806932496.28
2023-12-31;4;MasterCard;Crédito;Básico Internacional;Híbrido;19533568;7484239;87295022;9715801519.53;88648;12711480.73
2023-12-31;4;VISA;Crédito;Premium;Puro;7183972;4793151;270842807;51771524071.35;4068110;2064587665.63
2023-12-31;4;Hipercard;Crédito;Platinum;Puro;1016078;950687;19562863;3465340027.85;1;0.01
2023-12-31;4;VISA;Crédito;Básico Internacional;Co-branded;12317259;3904610;29736070;3246875557.84;42207;5926224.51
2023-12-31;4;MasterCard;Pré-Pago;Outros;Puro;11171812;791760;8398382;408756499.32;62062;9320829.71
2023-12-31;4;VISA;Débito;Empresarial;Puro;1673107;634776;24717837;2967807718.11;3307;841803.70
2023-12-31;4;VISA;Crédito;Empresarial;Híbrido;40493;10836;122157;163279264.48;158;65539.90
2023-12-31;4;VISA;Pré-Pago;Básico Internacional;Puro;37052681;13412291;173114901;7919930410.03;1431313;252153702.97
2023-12-31;4;MasterCard;Crédito;Outros;Puro;1576960;823339;27176486;1551160710.51;5309;1382335.87
2023-12-31;4;Elo;Crédito;Básico Internacional;Co-branded;858052;224955;1547031;150441917.88;446;46286.20
2023-12-31;4;American Express;Crédito;Platinum;Puro;8;8;8;109.50;0;0.00
2023-12-31;4;MasterCard;Crédito;Premium;Híbrido;6395;5216;439102;131353270.17;10604;5946679.59
2023-12-31;4;Elo;Crédito;Empresarial;Puro;543737;357028;7903139;2888629661.94;14037;9085898.37
2023-12-31;4;VISA;Débito;Outros;Híbrido;81551;27479;623139;109815148.80;4;2396.31
2023-12-31;4;Bandeira própria;Crédito;Outros;Puro;4861338;958621;9278187;859152043.37;0;0.00
2023-12-31;4;Bandeira própria;Débito;Outros;Puro;20920;11805;53495;3283246.34;0;0.00
2023-12-31;4;American Express;Crédito;Intermediário;Puro;341311;251109;8001159;1408932782.00;67630;34769698.93
2023-12-31;4;MasterCard;Débito;Premium;Co-branded;52627;8314;147461;11078845.10;0;0.00
2023-12-31;4;Elo;Crédito;Básico Nacional;Co-branded;772128;468520;3476175;557945646.61;0;0.00
2023-12-31;4;MasterCard;Pré-Pago;Empresarial;Puro;3431236;855386;38081985;2302068477.38;8758;1562670.99
2023-12-31;4;MasterCard;Pré-Pago;Platinum;Puro;8078677;3805873;122275948;5891814498.62;0;0.00
2023-12-31;4;Elo;Pré-Pago;Básico Internacional;Puro;41742877;5198815;13723160;676579051.38;4340;1042192.74
2023-12-31;4;VISA;Débito;Platinum;Puro;2028695;1190771;49648689;4386408104.15;683;121504.77
2023-12-31;4;Elo;Crédito;Corporativo;Puro;21534;8793;96665;109106541.79;601;738157.43
2023-12-31;4;Elo;Pré-Pago;Básico Nacional;Co-branded;4721;381;5918;515202.58;0;0.00
2023-12-31;4;MasterCard;Débito;Básico Nacional;Co-branded;43;8;8;309.56;0;0.00
2023-12-31;4;MasterCard;Crédito;Empresarial;Híbrido;45016;26738;614968;177568394.47;7173;3221964.24
2023-12-31;4;MasterCard;Crédito;Básico Internacional;Co-branded;7299983;1761849;20404492;2511200027.93;41929;7411945.17
2023-12-31;4;MasterCard;Crédito;Intermediário;Puro;87682277;48399160;1236112153;112041473940.90;5856948;747512298.66
2023-12-31;4;MasterCard;Crédito;Empresarial;Co-branded;9;1;1;0.01;1;0.01
2023-12-31;4;VISA;Crédito;Premium;Híbrido;17902;14310;1632663;475119938.14;42333;21944696.23
2023-12-31;4;Elo;Pré-Pago;Básico Nacional;Puro;4424105;3371;18359;748593.19;12;1006.62
2023-12-31;4;American Express;Crédito;Empresarial;Puro;27676;18805;599444;415304191.61;29814;43456958.04
2023-12-31;4;VISA;Pré-Pago;Básico Nacional;Puro;15482331;4045034;65613653;3793445200.57;1203;118855.25
2023-12-31;4;Elo;Crédito;Básico Nacional;Puro;3194351;2045331;71463157;8131081800.98;55744;22551335.97
2023-12-31;4;MasterCard;Crédito;Básico Nacional;Puro;7227888;2510847;38989929;4158162236.51;53992;1794259.90
2023-12-31;4;MasterCard;Crédito;Corporativo;Co-branded;14;10;22;1714.97;4;4078.40
2023-12-31;4;American Express;Crédito;Básico Nacional;Puro;39126;30585;722271;99822055.17;3394;1176580.66
2023-12-31;4;MasterCard;Crédito;Básico Internacional;Puro;71889409;19044593;236881704;23045861541.49;571792;89663875.01
2023-12-31;4;Bandeira própria;Crédito;Básico Nacional;Híbrido;664263;301480;3250929;571640572.46;0;0.00
2023-12-31;4;MasterCard;Crédito;Corporativo;Híbrido;3839541;1287892;20792548;1125709323.76;43572;5125707.23
2023-12-31;4;MasterCard;Pré-Pago;Básico Internacional;Puro;6672791;523747;5934693;368432719.67;74545;3798846.96
2023-12-31;4;American Express;Crédito;Premium;Puro;543096;441813;16605044;4553395169.70;408941;390313420.94
2023-12-31;4;VISA;Crédito;Empresarial;Co-branded;537;455;6364;4540270.45;44;28067.20
2023-12-31;4;VISA;Crédito;Platinum;Co-branded;560914;513678;20470136;3240541049.35;200138;67534396.95
2023-12-31;4;Elo;Pré-Pago;Básico Internacional;Co-branded;1275325;1017444;7478690;500963588.35;14;1750.32
2023-12-31;4;Elo;Débito;Básico Nacional;Puro;209247182;41702821;983670149;57750362115.55;0;0.00
2023-12-31;4;MasterCard;Débito;Premium;Puro;494388;303693;7892143;588611926.01;1384;578042.54
2023-12-31;4;Elo;Débito;Básico Internacional;Puro;693487;576093;2487473;148953663.48;12;7554.06
2023-12-31;4;MasterCard;Crédito;Outros;Co-branded;1094824;14915;23716;699376.58;976;56697.00
2023-12-31;4;Bandeira própria;Crédito;Básico Nacional;Co-branded;6274229;1197380;4302760;573171108.21;0;0.00
2023-12-31;4;Bandeira própria;Pré-Pago;Outros;Puro;729992;729992;299666;404079152.38;0;0.00
2023-12-31;4;VISA;Crédito;Corporativo;Co-branded;2;2;1;22.84;1;0.01
2023-12-31;4;VISA;Crédito;Corporativo;Puro;620387;357165;6528533;3190410998.56;354034;309196987.83
2023-12-31;4;VISA;Crédito;Intermediário;Co-branded;7533262;5329415;63502196;6710108659.61;203611;32575476.15
2023-12-31;4;VISA;Crédito;Básico Internacional;Puro;30924160;12170392;235726897;25082516726.62;687247;123007769.46
2023-12-31;4;Hipercard;Crédito;Empresarial;Puro;11;3;1;0.01;1;0.01
2023-12-31;4;MasterCard;Crédito;Empresarial;Puro;6533470;2980056;52431846;15731339157.54;786192;469316407.35
2023-12-31;4;VISA;Crédito;Empresarial;Puro;2938164;1734645;45980827;13726774301.62;478345;390435547.20
2024-03-31;1;Elo;Crédito;Outros;Híbrido;14711;4621;13355;408388.03;0;0.00
2024-03-31;1;Elo;Crédito;Corporativo;Puro;28589;11983;140346;94891208.12;687;664946.29
2024-03-31;1;VISA;Crédito;Empresarial;Co-branded;496;419;5209;4314425.82;41;12787.43
2024-03-31;1;Elo;Pré-Pago;Básico Internacional;Co-branded;1509503;1320018;10574925;607751363.48;42;2926.72
2024-03-31;1;MasterCard;Crédito;Empresarial;Puro;7020535;3134297;55617003;15875696402.46;886893;524467453.46
2024-03-31;1;VISA;Débito;Básico Nacional;Puro;14026453;7650212;215387655;13710177647.61;5063;611364.20
2024-03-31;1;Outras;Débito;Corporativo;Puro;357165;33273;146119;11136909.06;0;0.00
2024-03-31;1;MasterCard;Crédito;Básico Internacional;Co-branded;5547008;1562198;18927019;2384085491.07;42129;7967916.96
2024-03-31;1;Elo;Crédito;Básico Nacional;Puro;3507806;2123509;72669562;8127633955.91;59548;22661005.50
2024-03-31;1;Elo;Crédito;Básico Nacional;Co-branded;890011;516575;3800546;572631292.62;0;0.00
2024-03-31;1;American Express;Crédito;Intermediário;Puro;325162;228302;7748643;1384453918.85;65618;33204439.78
2024-03-31;1;Elo;Crédito;Outros;Puro;269300;231426;12940562;3012770675.91;40987;24436979.98
2024-03-31;1;MasterCard;Pré-Pago;Outros;Puro;11168979;689593;6912011;333678115.87;53857;7504877.67
2024-03-31;1;VISA;Pré-Pago;Outros;Puro;21008233;3943159;62625252;3024343212.84;80660;9357121.77
2024-03-31;1;American Express;Crédito;Premium;Puro;516950;409673;16198352;4405089044.70;431458;442708332.23
2024-03-31;1;Elo;Débito;Outros;Híbrido;144033;90123;386491;43464342.98;0;0.00
2024-03-31;1;MasterCard;Crédito;Premium;Co-branded;425724;332417;13289459;3515921214.50;410032;236050890.51
2024-03-31;1;VISA;Crédito;Empresarial;Puro;2916230;1721092;44903497;13377438852.54;484073;408335627.78
2024-03-31;1;MasterCard;Débito;Premium;Puro;526519;321865;7872642;559443822.59;1532;658645.78
2024-03-31;1;Bandeira própria;Crédito;Outros;Co-branded;467238;50291;328417;77336821.11;0;0.00
2024-03-31;1;MasterCard;Débito;Básico Nacional;Puro;434564;304030;9987963;767718564.90;30;8078.71
2024-03-31;1;Outras;Crédito;Básico Internacional;Puro;85387;72412;29448;14139619.50;0;0.00
2024-03-31;1;Elo;Crédito;Premium;Puro;251548;181777;8472346;1722477227.12;26838;12507225.19
2024-03-31;1;MasterCard;Crédito;Básico Internacional;Híbrido;20214179;7449290;84443890;9350568633.29;86346;12183507.61
2024-03-31;1;MasterCard;Crédito;Básico Nacional;Puro;6876312;2207788;31462384;3069900225.60;32469;811109.61
2024-03-31;1;VISA;Pré-Pago;Empresarial;Puro;1298726;491251;10853034;669293157.69;25866;6167388.33
2024-03-31;1;Elo;Pré-Pago;Premium;Puro;6726;0;978;81617.26;0;0.00
2024-03-31;1;Outras;Débito;Empresarial;Puro;707;14;1359;244606.43;0;0.00
2024-03-31;1;MasterCard;Pré-Pago;Intermediário;Puro;57818456;30607469;1249419892;44048793436.98;0;0.00
2024-03-31;1;Bandeira própria;Pré-Pago;Outros;Puro;744379;744379;381252;304660558.16;0;0.00
2024-03-31;1;Elo;Crédito;Platinum;Puro;184620;96660;3464355;530583083.98;5366;1261233.71
2024-03-31;1;Elo;Pré-Pago;Básico Nacional;Puro;4102524;2233;11985;470750.12;2;125.03
2024-03-31;1;MasterCard;Crédito;Empresarial;Co-branded;9;1;1;0.01;1;0.01
2024-03-31;1;MasterCard;Crédito;Platinum;Híbrido;423330;311204;6582112;1398132912.05;47376;20069474.92
2024-03-31;1;MasterCard;Pré-Pago;Empresarial;Puro;3605035;863471;36989554;2140253630.18;5448;868605.99
2024-03-31;1;VISA;Crédito;Platinum;Puro;8646754;6289341;273996173;40884994909.24;2116220;710621014.67
2024-03-31;1;American Express;Crédito;Platinum;Puro;1;1;4;43.40;0;0.00
2024-03-31;1;VISA;Crédito;Intermediário;Co-branded;13987304;11614298;108185186;11402164303.69;212676;34080324.40
2024-03-31;1;MasterCard;Crédito;Intermediário;Co-branded;40187003;17933115;139507384;15782167562.47;248416;47392531.76
2024-03-31;1;MasterCard;Débito;Intermediário;Puro;64804978;41724922;855887334;44177211869.90;37499;6960850.41
2024-03-31;1;Outras;Débito;Básico Internacional;Puro;182129;139235;464081;35718334.94;0;0.00
2024-03-31;1;MasterCard;Débito;Premium;Co-branded;66625;12072;159365;11020436.62;0;0.00
2024-03-31;1;MasterCard;Pré-Pago;Premium;Puro;347535;143520;4503184;289645177.27;0;0.00
2024-03-31;1;VISA;Pré-Pago;Básico Nacional;Puro;16105337;4010687;57992418;3322833490.70;1464;244272.49
2024-03-31;1;Hipercard;Crédito;Empresarial;Puro;11;3;1;0.01;1;0.01
2024-03-31;1;Hipercard;Crédito;Intermediário;Puro;399;16;50;7624.26;1;0.01
2024-03-31;1;American Express;Crédito;Platinum;Co-branded;18037;15452;400409;55964433.01;2172;956959.47
2024-03-31;1;VISA;Crédito;Premium;Co-branded;322608;297055;23510632;5892886759.29;442526;242907026.50
2024-03-31;1;Elo;Crédito;Básico Internacional;Co-branded;852724;194800;1244387;114713189.87;225;33279.34
2024-03-31;1;MasterCard;Crédito;Platinum;Puro;20232746;14250415;528036940;64959610820.76;3790749;823701561.74
2024-03-31;1;VISA;Pré-Pago;Intermediário;Puro;4833;84;501;19699.31;0;0.00
2024-03-31;1;VISA;Débito;Intermediário;Puro;10416591;5178670;133488249;7857771271.99;1641;242706.98
2024-03-31;1;VISA;Crédito;Básico Nacional;Puro;9378110;7153916;191081529;18326329962.49;288616;47153855.97
2024-03-31;1;VISA;Crédito;Premium;Puro;7709580;5028041;276942084;51812597177.05;4462587;2362604659.01
2024-03-31;1;VISA;Crédito;Corporativo;Puro;638024;358295;5854214;2508559262.61;309554;297797031.77
2024-03-31;1;VISA;Crédito;Intermediário;Puro;22676154;12128360;320808678;37671316671.16;1096514;224116061.27
2024-03-31;1;VISA;Crédito;Básico Nacional;Co-branded;6195101;401849;3976919;504013988.55;1286;118085.52
2024-03-31;1;VISA;Débito;Básico Internacional;Co-branded;498891;31821;551352;5156204.51;195;111.44
2024-03-31;1;Outras;Crédito;Outros;Puro;1004105;183709;888598;61066746.26;0;0.00
2024-03-31;1;MasterCard;Crédito;Empresarial;Híbrido;41340;22688;537025;157834874.80;7398;3599683.73
2024-03-31;1;American Express;Crédito;Empresarial;Puro;28114;18592;552514;378776472.36;27083;43274175.83
2024-03-31;1;Elo;Pré-Pago;Básico Nacional;Co-branded;4721;330;7251;546830.96;0;0.00
2024-03-31;1;MasterCard;Crédito;Premium;Híbrido;10203;8077;541927;168509406.12;13425;8950210.95
2024-03-31;1;MasterCard;Débito;Platinum;Puro;862102;461500;14335372;1045376447.57;4847;2152590.89
2024-03-31;1;Outras;Débito;Outros;Puro;3926261;1535248;39400516;3809178099.86;0;0.00
2024-03-31;1;MasterCard;Débito;Básico Internacional;Puro;40672790;13064075;478673863;31240665823.93;61996;15020125.32
2024-03-31;1;VISA;Crédito;Básico Internacional;Co-branded;12557528;3820781;29414612;3371610841.07;48087;6584621.65
2024-03-31;1;VISA;Débito;Premium;Puro;958594;542069;17377329;1575918092.31;937;228426.15
2024-03-31;1;Elo;Débito;Básico Nacional;Puro;208354493;39105922;884072969;51013832377.79;0;0.00
2024-03-31;1;MasterCard;Débito;Básico Internacional;Co-branded;761173;97610;3121513;126941017.62;0;0.00
2024-03-31;1;MasterCard;Crédito;Básico Nacional;Híbrido;11241258;2415075;47178207;4950304652.02;15669;2800187.98
